Mbh,abh,AMexp,Mexp,filename,tff,Md,Mco,Rexp,MHe_form,AMfinal_He_form,R_He_form,Omega_mean_He_form,MHe_dep,AMfinal_He_dep,R_He_dep,Omega_mean_He_dep,Eacc
45.65,0.03817,6.9800000000000005e+50,45.64605688750288,21/LOGS/profile47,0.0,0.0,40.94098465831758,0.6463521708576351,46.963418204230734,8.751e+50,2.265641631303692,4.812357315475572e-06,45.69193869623796,7.041e+50,2.0433591143241685,6.419951041402055e-06,0.0
47.55,0.03699,7.3410000000000004e+50,47.5457815144913,22/LOGS/profile80,0.0,0.0,42.76476676567177,0.505163981315941,48.9625711726479,9.242e+50,2.3186127478600653,4.341914490958584e-05,47.59163764965472,7.402e+50,2.0886581675098417,4.341914490958584e-05,0.0
49.44,0.03633,7.682e+50,49.43944435608783,23/LOGS/profile38,0.0,0.0,44.40268256503807,2.9990755713808754,50.9593509350936,9.704e+50,2.9990755713808754,4.649997487504046e-06,49.48717286870232,7.742e+50,2.9990755713808754,5.948795383860862e-06,0.0
51.35,0.03474,8.039e+50,51.34698863808774,24/LOGS/profile61,0.0,0.0,46.08609793712223,0.5203077670315502,52.95743438666294,1.019e+51,2.4449797770306576,3.9411334710305336e-05,51.39782985682517,8.105e+50,2.2038759494617834,3.9411334710305336e-05,0.0
53.25,0.03304,8.137e+50,53.249908439402326,25/LOGS/profile68,0.0,0.0,47.57547932790546,24.19059641413224,54.95363072413343,1.0750000000000001e+51,24.19059641413224,3.911305528487341e-05,53.307909628125294,8.234e+50,24.19059641413224,3.911305528487341e-05,0.0
55.14,0.0318,8.486e+50,55.13854321664386,26/LOGS/profile100,0.0,0.0,49.37803778454123,0.5730655691942838,56.94877322561016,1.121e+51,2.565117682753206,3.8489757065802847e-05,55.2087219710892,8.592e+50,2.331852809492412,3.8489757065802847e-05,0.0
57.03,0.03094,8.833e+50,57.03057416314854,27/LOGS/profile92,0.0,0.0,51.15428422928195,0.5765724650343083,58.94598921221407,1.1710000000000001e+51,2.6178799873766305,3.7355557777352535e-05,57.09844371107162,8.933e+50,2.386447423022381,3.7355557777352535e-05,0.0
58.87,0.03142,9.44e+50,58.86512658535735,28/LOGS/profile30,0.0,0.0,52.713519075466095,0.6075607959426275,60.94597332691134,1.223e+51,2.605841117417626,4.110280084720452e-06,58.92771711264165,9.507e+50,2.346485221686068,4.696788062200231e-06,0.0
60.77,0.03052,9.889e+50,60.76525241419999,29/LOGS/profile33,0.0,0.0,54.95220285927957,0.6283719261136274,62.93063713297354,1.272e+51,2.6714894531357047,4.005118005094958e-06,60.8303901971039,9.957e+50,2.417849444704136,4.53640031436869e-06,0.0
62.67,0.02936,1.005e+51,62.67364315059531,30/LOGS/profile73,0.0,0.0,53.85409725376643,0.6534171305535842,64.93913527039511,1.329e+51,2.7494158979480985,3.0084647339906368e-05,62.74257180433794,1.014e+51,2.5083652326678894,3.0084647339906368e-05,0.0
64.56,0.02782,1.0030000000000001e+51,64.55605316305517,31/LOGS/profile60,0.0,0.0,51.6511101323973,0.6913386430522448,66.93210844790757,1.3760000000000001e+51,2.816087372749107,3.0427277923048265e-05,64.6279410886101,1.0130000000000001e+51,2.564710028649406,3.0427277923048265e-05,0.0
66.38,0.0286,1.0920000000000001e+51,66.37962608197111,32/LOGS/profile36,0.0,0.0,59.87518985952949,0.6984105276313536,68.9295444895232,1.425e+51,2.794888428090983,3.71856333936472e-06,66.45368454981795,1.1000000000000001e+51,2.531461286533845,4.105635000678179e-06,0.0
68.3,0.02658,1.0730000000000001e+51,68.29966655744782,33/LOGS/profile47,0.0,0.0,55.24850405484479,0.7389442569608106,70.92596030887678,1.478e+51,2.90803888514,4.50599116138738e-06,68.3780961782516,1.0840000000000001e+51,2.6496284628652167,4.50599116138738e-06,0.0
70.18,0.02683,1.159e+51,70.17632282263222,34/LOGS/profile60,0.0,0.0,53.32746998587982,0.7408237531804793,72.9281423623215,1.529e+51,2.941285166315129,1.4556365450268948e-05,70.2577313324995,1.167e+51,2.69562007496991,1.4556365450268948e-05,0.0
71.99,0.02717,1.222e+51,71.99410222345988,35/LOGS/profile29,0.0,0.0,60.4400321151176,0.7412277391498089,74.92358801044867,1.586e+51,2.936919861003895,3.509637866580297e-06,72.0784067330303,1.228e+51,2.672660250719524,3.60601038561356e-06,0.0
73.93,0.02621,1.2430000000000001e+51,73.9252899087891,36/LOGS/profile49,0.0,0.0,56.445353652551816,0.816133215751305,76.91137037319751,1.635e+51,3.045926590311094,3.638925114233384e-06,74.01600165030784,1.251e+51,2.804952809454796,3.638925114233384e-06,0.0
75.77,0.0253,1.2600000000000001e+51,75.77414848914381,37/LOGS/profile44,0.0,0.0,61.18886400433566,0.8604780894824848,78.91591284162818,1.6850000000000002e+51,3.083733228338565,2.947659275824994e-06,75.86586019841663,1.2690000000000001e+51,2.8285678492387616,3.538130905788689e-06,0.0
4.649,0.3894,1.6230000000000001e+50,4.983493570378596,38/LOGS/profile53,195.7124958008299,1.444e-05,3.001687715669932,1.3065530688142752,4.999523846744373,1.6770000000000001e+50,1.3629765629980557,0.0002390551437138,4.989258254314854,1.648e+50,1.3629765629980557,0.0002390551437138,7.383e+51
6.588,0.3676,2.6880000000000002e+50,6.962547228501416,39/LOGS/profile86,129.1381581676299,3.392e-05,4.7539705029327255,1.2679909233044042,6.99890169619513,2.829e+50,1.2679909233044042,0.0005175489720951,6.974225955027765,2.743e+50,1.2679909233044042,0.0005175489720951,8.503e+51
10.56,0.3696,5.1910000000000006e+50,10.905085736767283,41/LOGS/profile89,111.65817752791764,2.553e-05,8.223397704620607,0.9957405502644612,10.996819130975537,5.624e+50,1.1378615586110152,0.0005289034250723,10.927890244657254,5.321000000000001e+50,1.1378615586110152,0.0005289034250723,9.787e+51
16.63,0.3507,9.247e+50,16.764552535049432,44/LOGS/profile53,100.85801124391406,5.61e-06,12.928645841210749,0.7061152607240834,16.992941645437874,1.0570000000000001e+51,1.2974704087818882,0.0005332556303622,16.81722941541844,9.615e+50,1.1677061637031156,0.0005332556303622,4.4800000000000003e+51
18.63,0.3391,1.0750000000000001e+51,18.71582590728753,45/LOGS/profile10,107.84762114055776,2.673e-06,14.378103874824694,0.8304752232936568,18.99101065158884,1.242e+51,1.3774794770777918,0.0005269244107622,18.75569224917017,1.105e+51,1.2351359900340655,0.0005269244107622,3.146e+51
20.6,0.325,1.229e+51,20.65521365905723,46/LOGS/profile46,109.41956469292656,1.984e-06,14.083531157301586,0.7357767239115962,20.990043183610485,1.443e+51,1.4616237252835462,0.0005248221841922,20.7017796886848,1.266e+51,1.3040669324203922,0.0005248221841922,1.855e+51
24.52,0.2957,1.57e+51,24.553090683617764,48/LOGS/profile94,123.49894753144169,9.626e-07,18.000633777867048,0.7633140138092492,24.988650844798013,1.8640000000000002e+51,1.591806669893146,0.000461640212269,24.573469498908388,1.589e+51,1.42833930727144,0.000461640212269,1.304e+51
26.43,0.2801,1.699e+51,26.453756443637904,49/LOGS/profile31,109.12736510714734,1.191e-06,21.040899805032872,0.7547945208261996,26.98681395648647,2.0780000000000002e+51,1.670792544918387,0.0004532320311586,26.51970793115889,1.7570000000000002e+51,1.5027861541362713,0.0004532320311586,9.169e+50
28.37,0.2622,1.8450000000000002e+51,28.38787136625757,50/LOGS/profile41,117.76949603593243,8.362e-07,20.50795547044316,0.7320380824177907,28.98551781270312,2.277e+51,1.7415106220630296,0.0004218379989645,28.44779743274467,1.9000000000000002e+51,1.5689429825783234,0.0004218379989645,6.23e+50
30.3,0.2509,2.009e+51,30.308934698536948,51/LOGS/profile27,116.16362656497544,1.057e-06,25.86272763844075,0.8391201761527609,30.98343358826417,2.519e+51,1.817216750946176,0.0003992373223428,30.37495657802367,2.071e+51,1.6281361770590024,0.0003992373223428,4.949e+50
36.07,0.2168,2.456e+51,36.071412595125054,54/LOGS/profile45,164.18646610816057,3.028e-07,24.49403475502181,1.0394649849518178,36.97608230709847,3.174e+51,2.0050345590420973,0.0003525739945702,36.13510135198967,2.5200000000000003e+51,1.7961156050979523,0.0003525739945702,1.705e+50
62.62,0.1311,4.5080000000000005e+51,62.61594263806825,68/LOGS/profile36,0.0,0.0,55.39429102643686,0.6369593359897303,64.93581328094163,6.645000000000001e+51,2.748251423275978,1.963781449050916e-05,62.6870685431866,4.591e+51,2.501272159088645,2.7631827147190595e-05,0.0
64.5,0.1256,4.571e+51,64.50361965177183,69/LOGS/profile49,0.0,0.0,51.65643626495444,0.678302711302356,66.9317064326443,6.884000000000001e+51,2.8181333621013085,3.0561946840951815e-05,64.57764823186282,4.661e+51,2.565020288289132,3.0561946840951815e-05,0.0
66.36,0.1242,4.702e+51,66.35899589448607,70/LOGS/profile34,0.0,0.0,57.23230954037891,0.6967443058577782,68.925091514068,7.125e+51,2.851949106745831,1.869515592497141e-05,66.43728397280563,4.795e+51,2.592596825550712,2.55353474175598e-05,0.0
68.22,0.1231,4.928e+51,68.21510749896795,71/LOGS/profile27,0.0,0.0,60.51974716768336,0.7330819220567264,70.93143104590521,7.399000000000001e+51,2.862817156932276,1.830859416768365e-05,68.29693179536396,5.018e+51,2.6110379147073086,2.456413397322464e-05,0.0
70.06,0.1203,5.0760000000000005e+51,70.06183661847724,72/LOGS/profile29,0.0,0.0,59.104011039572256,0.7365518302394337,72.92685375416985,7.648e+51,2.8847082021421224,1.7903012639176385e-05,70.1479273455759,5.172e+51,2.6286209316059206,2.401748112295973e-05,0.0
71.93,0.117,5.2110000000000004e+51,71.92516418542672,73/LOGS/profile31,0.0,0.0,62.78977186726621,0.7742941344403459,74.91664473721582,7.927e+51,2.9287179124718428,1.7590550799580356e-05,72.01101825864669,5.31e+51,2.665872979031935,2.398807741587104e-05,0.0
73.84,0.1128,5.297e+51,73.8352498601045,74/LOGS/profile32,0.0,0.0,59.85921612050036,0.8306165697470145,76.9171659079988,8.185e+51,3.0246136180834275,1.7206237779570333e-05,73.92839844288751,5.401e+51,2.775022846777237,2.225244893739597e-05,0.0
75.67,0.1089,5.3700000000000004e+51,75.66614097331323,75/LOGS/profile32,0.0,0.0,61.5580078819077,0.8455944743087355,78.91629251798432,8.431e+51,3.046175108482764,1.6843217281057527e-05,75.75990289702256,5.471e+51,2.780876716637047,2.143219678075523e-05,0.0
4.329,0.4249,2.921e+50,4.983955656801873,76/LOGS/profile52,141.98698963688213,0.0002998,2.9525668102115064,1.4605604992006835,4.999521876684241,3.0180000000000003e+50,1.5345153826537623,0.0005108739055314,4.985299930825587,2.941e+50,1.5345153826537623,0.0005108739055314,1.1949999999999999e+52
12.07,0.4976,1.162e+51,12.85616137659034,80/LOGS/profile35,53.08342394052854,0.001076,9.851594057828686,0.7354441695510722,12.996797635849118,1.293e+51,1.114219046630613,0.00093277059214,12.876929394473212,1.186e+51,0.9762008922595844,0.00093277059214,2.534e+52
14.05,0.4943,1.411e+51,14.815683662855363,81/LOGS/profile39,55.882242336056045,0.00086,11.55234470596838,0.8043492864928542,14.99587141208344,1.587e+51,1.208872098765048,0.0009029816437921,14.856367282062095,1.4590000000000001e+51,1.090095694564153,0.0009029816437921,2.827e+52
16.07,0.5156,1.66e+51,16.760192257891006,82/LOGS/profile66,52.14726623093205,0.0005246,13.029430323410947,0.7221370521883417,16.992891777048552,1.904e+51,1.2963270564037377,0.0009659975188538,16.794254053824588,1.7040000000000002e+51,1.1533542689975107,0.0009659975188538,3.2809999999999997e+52
18.13,0.5246,1.925e+51,18.706640268786785,83/LOGS/profile51,56.34681016470478,0.0003431,14.331252983851549,0.6814767426691215,18.99094064798579,2.2360000000000002e+51,1.3728670879332237,0.0009812022667009,18.74977469587799,1.984e+51,1.2344508022817942,0.0009812022667009,3.1279999999999997e+52
20.16,0.5156,2.191e+51,20.63917421172673,84/LOGS/profile66,59.66351994844721,0.0002053,14.434215655399278,1.1363196138448617,20.990950295301424,2.599e+51,1.4592497160718714,0.0009626359184205,20.704896992300128,2.284e+51,1.3110702138121064,0.0009626359184205,2.903e+52
22.21,0.5053,2.4680000000000002e+51,22.576203848144267,85/LOGS/profile86,57.53933001605698,0.0001611,18.232707956533066,0.7567837833625017,22.99028712221768,2.965e+51,1.5340061327134191,0.0009318550708432,22.633042756791948,2.552e+51,1.3719340010205752,0.0009318550708432,2.0389999999999999e+52
24.19,0.4937,2.8110000000000002e+51,24.54034811010655,86/LOGS/profile80,69.42834185956168,0.0001406,19.23060665880809,0.7396978142614518,24.988481653542934,3.356e+51,1.5913265471107885,0.0008498393935175,24.55972442756387,2.8440000000000002e+51,1.4238965059818682,0.0008498393935175,1.6019999999999998e+52
26.15,0.4673,3.055e+51,26.450157306995457,87/LOGS/profile74,72.69522712640108,0.0001085,21.095857539708177,0.7744255298772469,26.98646498479858,3.7430000000000004e+51,1.6755000151596535,0.0004925647625172,26.51073804672845,3.153e+51,1.5114416435133082,0.0004925647625172,1.369e+52
28.1,0.4447,3.305e+51,28.377081296452147,88/LOGS/profile99,73.05967524403617,9.096e-05,23.553932101059747,0.8975711451626822,28.985488253793847,4.102e+51,1.7454596571239236,0.0007494296778909,28.442611948306663,3.413e+51,1.575699346811437,0.0007494296778909,1.284e+52
30.07,0.427,3.6180000000000004e+51,30.30225614815364,89/LOGS/profile87,64.81798825876318,0.0001595,24.724377502771844,0.7052273618058241,30.983443399422697,4.537e+51,1.8050162157414376,0.0007175052410921,30.35139708630097,3.704e+51,1.6223038651341748,0.0007175052410921,9.612e+51
32.01,0.4085,3.898e+51,32.22933804040544,90/LOGS/profile100,70.05764105309903,1.309e-06,24.46572880366584,0.7659259265259968,32.979907790043704,4.909e+51,1.8459285376211425,0.0007160137494877,32.25593205840557,3.948e+51,1.643507587667518,0.0007160137494877,4.566e+51
47.38,0.3066,6.031e+51,47.472198983333776,98/LOGS/profile52,77.17918683666674,1.9679999999999998e-45,42.41150383738412,0.7779794728356141,48.96187744759462,8.327000000000001e+51,2.3112340132662488,4.38181749700666e-05,47.52563932770895,6.143e+51,2.0889072476750763,6.688408025638062e-05,1.708e+51
4.176,0.4117,4.191e+50,4.9824723212907065,114/LOGS/profile61,87.9581177829588,0.002103,3.086141503575771,1.3992368689767436,4.999592702207952,4.358e+50,1.5533231352308283,0.0002858552940401,4.988306690913125,4.273e+50,1.5533231352308283,0.0005035497323919,1.241e+52
5.934,0.4509,6.9810000000000005e+50,6.9635138435992046,115/LOGS/profile14,77.63580318184351,0.002719,4.577850974829311,1.3014442136278994,6.998889756733066,7.354e+50,1.376069080005673,0.0002280245754733,6.974107509171078,7.131e+50,1.376069080005673,0.000342512928711,1.832e+52
7.825,0.495,1.001e+51,8.933138606985851,116/LOGS/profile11,61.70301673147207,0.004099,6.384334779886469,0.947756273909199,8.998227403889347,1.077e+51,1.186472345041253,0.0001932736421376,8.951916398861881,1.0300000000000001e+51,1.186472345041253,0.0002972790903192,2.4249999999999997e+52
9.675,0.5397,1.3430000000000001e+51,10.901407421384055,117/LOGS/profile9,54.04752624768828,0.004266,8.067673727489595,0.9842304862015516,10.996774186309144,1.463e+51,1.06368598202312,0.0001705041837825,10.92446987608298,1.379e+51,1.06368598202312,0.0002658308098006,3.4889999999999996e+52
11.68,0.6006,1.671e+51,12.8515437407248,118/LOGS/profile17,37.14876667770022,0.006036,9.875431294706972,0.7407604849860777,12.996786601834277,1.868e+51,1.1163188343972823,0.0013594418941706,12.890881230802732,1.736e+51,1.0066415607643984,0.0013594418941706,4.5129999999999997e+52
13.56,0.6235,2.0230000000000002e+51,14.806933900911789,119/LOGS/profile40,46.19387943807244,0.00357,11.45041771856541,0.7311653606346732,14.995857137251676,2.294e+51,1.2079311750799977,0.0002194001693223,14.854540143373187,2.106e+51,1.0910369478910598,0.0002194001693223,5.819999999999999e+52
15.61,0.6384,2.388e+51,16.753320686248642,120/LOGS/profile9,34.84903914689092,0.004271,13.147980280390756,0.656356622424404,16.992839246760806,2.7520000000000003e+51,1.30027603589902,0.0014246002225061,16.802544796000426,2.479e+51,1.172608433954446,0.0014246002225061,6.448e+52
17.65,0.6755,2.7570000000000002e+51,18.69332939895713,121/LOGS/profile31,39.84943328180261,0.002136,13.151068223293889,0.665784919759585,18.990867881032543,3.232e+51,1.3774940483976037,0.0014657756300949,18.7510000243185,2.869e+51,1.2431766267934516,0.0014657756300949,8.042e+52
21.71,0.6595,3.54e+51,22.56316232223264,123/LOGS/profile90,41.87123667565296,0.001346,17.797512335115638,0.6781075269148338,22.99040178331593,4.287e+51,1.539081614592002,0.0013303227603299,22.626282260774342,3.676e+51,1.379516659717065,0.0013303227603299,7.471e+52
23.72,0.6442,3.977e+51,24.502422623506995,124/LOGS/profile95,46.37371163713878,0.001119,20.24802543492872,0.7292635620464473,24.98857202702234,4.8530000000000004e+51,1.6051493003124262,0.0012597049666787,24.55813964611405,4.1030000000000004e+51,1.444949725091929,0.0012597049666787,6.442e+52
25.7,0.6202,4.384e+51,26.43305338630384,125/LOGS/profile15,45.12271705727946,0.00107,22.12620878355348,1.0146213271536202,26.98719893284851,5.413e+51,1.6727730064203503,0.0011789140348172,26.486527989961964,4.511e+51,1.5008225445075931,0.0011789140348172,6.424e+52
27.69,0.5979,4.718e+51,28.349381904671397,126/LOGS/profile19,48.02366949652463,0.001162,20.740188708647565,0.7293192442170583,28.98511973158524,5.93e+51,1.747519259528176,0.0011074760487302,28.420499922474733,4.888e+51,1.570543117212001,0.0011074760487302,4.7339999999999997e+52
29.63,0.5835,5.238e+51,30.29594937214624,127/LOGS/profile5,35.34118849439185,0.0166,24.933688960731374,0.6774997474883508,30.98280339423217,6.559e+51,1.7870322963681942,0.0010745742174289,30.323760539553188,5.3130000000000005e+51,1.6032895297471694,0.0010745742174289,5.068e+52
5.928,0.4619,7.038e+50,6.928815426087346,153/LOGS/profile17,67.20804506001583,0.003167,4.731574712182733,1.356271520535469,6.998883529406936,9.615e+50,1.356271520535469,0.0002979754742119,6.973684129744724,9.317000000000001e+50,1.356271520535469,0.0004383156679188,1.801e+52
7.768,0.5435,1.062e+51,8.892801651723127,154/LOGS/profile92,47.32607624442176,0.005136,6.419125595436173,0.9597454168726788,8.998218438438538,1.409e+51,1.2876410447067728,0.0002526299848355,8.94950223813195,1.3420000000000001e+51,1.2876410447067728,0.0003825788954612,2.7039999999999996e+52
9.506,0.6482,1.606e+51,10.873799904398336,155/LOGS/profile21,37.81079817223513,0.009021,8.19807904622218,0.8553922594088125,10.996749928342735,1.914e+51,1.015014023883897,0.0002229518200406,10.922977387504757,1.802e+51,0.9195830554024672,0.0003421273349018,4.5539999999999996e+52
11.31,0.6719,2.155e+51,12.847714470614228,156/LOGS/profile11,38.10210290258066,0.01063,9.898810878692627,0.7638783231937427,12.996775018613524,2.445e+51,1.1163790585788138,0.000199509460512,12.885995856355867,2.262e+51,1.0101484292285563,0.0003120668484373,6.269e+52
13.19,0.7252,2.642e+51,14.804240254673054,157/LOGS/profile79,34.84206622168994,0.008698,11.711527130178242,0.7764923758770427,14.995842134070582,3.003e+51,1.2148059879276532,0.0001810661126167,14.812146256971932,2.6650000000000002e+51,1.0324237622549255,0.0003361153325892,9.082e+52
15.09,0.7293,3.119e+51,16.750830413813233,158/LOGS/profile100,36.22492921974465,0.008714,13.219951759002766,0.6796952111225297,16.993429521561506,3.6030000000000004e+51,1.2988517315540358,0.0001669316973025,16.796309683906625,3.232e+51,1.176398248328058,0.000260427923425,1.092e+53
17.04,0.736,3.615e+51,18.69631407836661,159/LOGS/profile22,37.45249011678723,0.007407,14.823251764193984,0.6793226726927837,18.99164565763631,4.232e+51,1.3777808896840542,0.000155472142621,18.744379965858226,3.742e+51,1.2511132824148017,0.0002435980443493,1.27e+53
19.09,0.7968,4.107e+51,20.62296744760045,160/LOGS/profile22,34.590515271402595,0.00479,16.86232985618917,0.6913219974189414,20.9907688273516,4.9190000000000005e+51,1.4634995854811956,0.0001467796073999,20.67012681111026,4.238e+51,1.3004871641222768,0.00024159052673,1.7000000000000002e+53
21.11,0.7827,4.606e+51,22.552326308715138,161/LOGS/profile4,36.35546893231604,0.003882,18.835882356296263,0.719829466892095,22.990383894886428,5.613e+51,1.542558596882612,0.0001382669719397,22.611541684876222,4.776e+51,1.372306410241844,0.000229000231517,1.677e+53
23.13,0.7682,5.141e+51,24.481733591917205,162/LOGS/profile7,39.73484969630693,0.003614,20.915177781204825,0.7052697523308704,24.98868283510929,6.355e+51,1.6124418380498342,0.0001319029813776,24.550277894988884,5.348e+51,1.4478542074051106,0.0002135730813698,1.538e+53
25.04,0.737,5.7750000000000005e+51,26.44480300022491,163/LOGS/profile83,44.76606074364806,0.00336,21.531847823232845,0.7725999001750266,26.98706545846159,7.089e+51,1.6783668180305853,0.0001254743222079,26.470629470341017,5.8640000000000005e+51,1.5058416558364895,0.0002011790243375,1.5130000000000002e+53
27.14,0.7181,6.161e+51,28.339593373872408,164/LOGS/profile4,46.160983862890326,0.00283,24.88360086003841,0.7178009783478192,28.98500157846787,7.767e+51,1.7416300405727774,0.0001187532812435,28.403376791723858,6.366e+51,1.571422374814379,0.0001912310902962,1.25e+53
29.12,0.7055,6.8e+51,30.274909412821213,165/LOGS/profile95,48.659081790934096,0.0025,26.48771583145442,0.781727532273084,30.982878073321537,8.591e+51,1.7913033089406465,0.0001145485599118,30.30272563737516,6.9e+51,1.6022685689504346,0.0001837572035989,1.2070000000000002e+53
31.11,0.6682,7.147e+51,32.164505578837385,166/LOGS/profile99,54.01812834684083,0.002234,28.46511868823081,0.7764745487940741,32.98144636293091,9.303e+51,1.88278141290371,0.0001091174443261,32.24064933986213,7.403000000000001e+51,1.6935529902101585,0.00017269595102,9.392e+52
33.07,0.6557,7.638000000000001e+51,34.07868544180265,167/LOGS/profile5,38.06370142215655,0.01833,28.33993018173851,0.7645573602958892,34.978618014353486,1.0059999999999999e+52,1.943045840811657,0.0011713775977588,34.1591667882589,7.916e+51,1.7497773276514257,0.0011713775977588,9.481e+52
36.77,0.5974,8.681e+51,37.91117131105751,169/LOGS/profile68,37.07026132658944,0.1658,33.420122796276665,0.7607475079446512,38.97495876804144,1.1619999999999999e+52,2.0587443086171637,0.0002138771884285,37.967775247319935,8.892e+51,1.854299057726608,0.0002138771884285,3.562e+52
