Mbh,abh,AMexp,Mexp,filename,tff,Md,Mco,Rexp,MHe_form,AMfinal_He_form,R_He_form,Omega_mean_He_form,MHe_dep,AMfinal_He_dep,R_He_dep,Omega_mean_He_dep,Eacc
71.99,0.02717,1.222e+51,71.99410222345988,35/LOGS/profile29,0.0,0.0,60.4400321151176,0.7412277391498089,74.92358801044867,1.586e+51,2.936919861003895,3.509637866580297e-06,72.0784067330303,1.228e+51,2.672660250719524,3.60601038561356e-06,0.0
73.93,0.02621,1.2430000000000001e+51,73.9252899087891,36/LOGS/profile49,0.0,0.0,56.445353652551816,0.816133215751305,76.91137037319751,1.635e+51,3.045926590311094,3.638925114233384e-06,74.01600165030784,1.251e+51,2.804952809454796,3.638925114233384e-06,0.0
75.77,0.0253,1.2600000000000001e+51,75.77414848914381,37/LOGS/profile44,0.0,0.0,61.18886400433566,0.8604780894824848,78.91591284162818,1.6850000000000002e+51,3.083733228338565,2.947659275824994e-06,75.86586019841663,1.2690000000000001e+51,2.8285678492387616,3.538130905788689e-06,0.0
4.711,0.3267,1.6230000000000001e+50,4.983493570378596,38/LOGS/profile53,195.46453765647493,1.563e-05,3.001687715669932,1.3065530688142752,4.999523846744373,1.6770000000000001e+50,1.3629765629980557,0.0002390551437138,4.989258254314854,1.648e+50,1.3629765629980557,0.0002390551437138,1.489e+51
6.659,0.3155,2.6880000000000002e+50,6.962547228501416,39/LOGS/profile86,128.4388067659899,3.332e-05,4.7539705029327255,1.2679909233044042,6.99890169619513,2.829e+50,1.2679909233044042,0.0005175489720951,6.974225955027765,2.743e+50,1.2679909233044042,0.0005175489720951,1.585e+51
8.639,0.3306,3.871e+50,8.935298221499796,40/LOGS/profile94,105.78413323486616,3.791e-05,6.2342152475419725,0.9923254084727144,8.998244280125052,4.143e+50,1.7532106945515669,0.0005487280084789,8.954962339729713,3.973e+50,1.7532106945515669,0.0005487280084789,1.8e+51
10.63,0.3341,5.1910000000000006e+50,10.905085736767283,41/LOGS/profile89,111.67501001023692,2.71e-05,8.223397704620607,0.9957405502644612,10.996819130975537,5.624e+50,1.1378615586110152,0.0005289034250723,10.927890244657254,5.321000000000001e+50,1.1378615586110152,0.0005289034250723,1.8290000000000002e+51
12.63,0.3404,6.524000000000001e+50,12.867529864915843,42/LOGS/profile21,115.28409692406537,1.526e-05,9.68896882891486,0.9701421514871404,12.996808232023596,7.181e+50,1.113378611689963,0.0004976530525823,12.894028671472654,6.688e+50,1.0009012869279086,0.0004976530525823,1.6840000000000002e+51
16.66,0.3399,9.247e+50,16.764552535049432,44/LOGS/profile53,100.61887717361466,9.065e-06,12.928645841210749,0.7061152607240834,16.992941645437874,1.0570000000000001e+51,1.2974704087818882,0.0005332556303622,16.81722941541844,9.615e+50,1.1677061637031156,0.0005332556303622,8.566e+50
18.65,0.3325,1.0750000000000001e+51,18.71582590728753,45/LOGS/profile10,107.46035479783215,4.463e-06,14.378103874824694,0.8304752232936568,18.99101065158884,1.242e+51,1.3774794770777918,0.0005269244107622,18.75569224917017,1.105e+51,1.2351359900340655,0.0005269244107622,5.365000000000001e+50
20.62,0.3214,1.229e+51,20.65521365905723,46/LOGS/profile46,109.03418352031638,4.193e-06,14.083531157301586,0.7357767239115962,20.990043183610485,1.443e+51,1.4616237252835462,0.0005248221841922,20.7017796886848,1.266e+51,1.3040669324203922,0.0005248221841922,2.9290000000000003e+50
22.55,0.3054,1.3780000000000001e+51,22.588323184522167,47/LOGS/profile92,112.47026617469558,3.081e-06,14.988943740610395,0.7431391546016607,22.990285442141992,1.646e+51,1.5375993354166635,0.0004949094497338,22.648587521574974,1.427e+51,1.371168923694326,0.0004949094497338,2.344e+50
24.53,0.2939,1.57e+51,24.553090683617764,48/LOGS/profile94,123.7978172703487,2.778e-06,18.000633777867048,0.7633140138092492,24.988650844798013,1.8640000000000002e+51,1.591806669893146,0.000461640212269,24.573469498908388,1.589e+51,1.42833930727144,0.000461640212269,1.54e+50
26.44,0.2789,1.699e+51,26.453756443637904,49/LOGS/profile31,109.26540610126864,2.875e-06,21.040899805032872,0.7547945208261996,26.98681395648647,2.0780000000000002e+51,1.670792544918387,0.0004532320311586,26.51970793115889,1.7570000000000002e+51,1.5027861541362713,0.0004532320311586,1.033e+50
28.38,0.2614,1.8450000000000002e+51,28.38787136625757,50/LOGS/profile41,117.77618249195048,2.348e-06,20.50795547044316,0.7320380824177907,28.98551781270312,2.277e+51,1.7415106220630296,0.0004218379989645,28.44779743274467,1.9000000000000002e+51,1.5689429825783234,0.0004218379989645,6.269e+49
30.3,0.2503,2.009e+51,30.308934698536948,51/LOGS/profile27,116.17236722669722,1.934e-06,25.86272763844075,0.8391201761527609,30.98343358826417,2.519e+51,1.817216750946176,0.0003992373223428,30.37495657802367,2.071e+51,1.6281361770590024,0.0003992373223428,4.714999999999999e+49
34.17,0.2321,2.334e+51,34.17109425649106,53/LOGS/profile40,157.898953163601,8.699e-07,23.277811980145177,0.8674219562777195,34.978221844573866,2.947e+51,1.914966697632964,0.0004520511152968,34.2008202159249,2.3640000000000002e+51,1.715848228898185,0.0004520511152968,1.812e+49
36.07,0.2166,2.456e+51,36.071412595125054,54/LOGS/profile45,163.5787299655813,5.553e-07,24.49403475502181,1.0394649849518178,36.97608230709847,3.174e+51,2.0050345590420973,0.0003525739945702,36.13510135198967,2.5200000000000003e+51,1.7961156050979523,0.0003525739945702,1.497e+49
37.99,0.2118,2.637e+51,37.99464720175436,55/LOGS/profile40,209.97248161273012,3.585e-11,21.95476780966789,65.13181506200247,38.97546948872426,3.405e+51,65.13181506200247,0.000446480152714,38.02942631412206,2.673e+51,65.13181506200247,0.000446480152714,8.168e+48
41.81,0.1956,2.9510000000000002e+51,41.81031659309855,57/LOGS/profile83,238.98395320972975,1.797e-12,21.265646787600225,4.589220134157393,42.96977127713535,3.8890000000000004e+51,4.589220134157393,0.0004392461064852,41.85155455761033,2.9950000000000004e+51,4.589220134157393,0.0004392461064852,2.6809999999999997e+48
43.7,0.1866,3.094e+51,43.70471229448702,58/LOGS/profile46,190.2581674206687,8.592e-08,38.96060449690575,0.9861555180255692,44.96553037760265,4.124e+51,2.199200195049994,2.5892145327323735e-05,43.74663348035167,3.1390000000000004e+51,1.9694777623961377,3.935411967295019e-05,1.7279999999999998e+48
45.61,0.1822,3.254e+51,45.61018688804014,59/LOGS/profile52,86.62556925257529,7.082e-09,40.79638894906822,0.8331798752608489,46.96503366507236,4.378e+51,2.258833646253243,2.562813185006188e-05,45.656078773238704,3.304e+51,2.033064240847378,3.814297096823876e-05,8.359000000000001e+47
47.52,0.1725,3.364e+51,47.51810298643978,60/LOGS/profile45,86.19210774108981,2.826e-06,42.14531616105096,0.5894795638882363,48.96245913614416,4.6220000000000004e+51,2.344425202702486,3.166832074209374e-05,47.57965369527046,3.435e+51,2.119516950924428,3.667801041454973e-05,1.668e+48
49.4,0.168,3.5330000000000004e+51,49.39566821800629,61/LOGS/profile36,195.6876751695376,6.786e-08,44.24924884578093,0.964140922946269,50.956847114093065,4.852e+51,2.360441596431058,2.342450279586444e-05,49.4430854983271,3.5860000000000004e+51,2.1145370797121723,3.520325799711889e-05,2.6550000000000003e+47
51.31,0.1593,3.644e+51,51.31514609911208,62/LOGS/profile76,81.98202807794289,2.863e-06,45.49912821533782,0.5096944525317881,52.95634590307978,5.0950000000000005e+51,2.45802387973052,0.0002133706375824,51.37736017717042,3.717e+51,2.2260593059356952,0.0002133706375824,4.976e+47
53.2,0.1586,3.848e+51,53.19843872569522,63/LOGS/profile32,174.03597042610662,8.701e-08,47.41101801783946,0.8655706546394547,54.95230996495488,5.378e+51,2.4833420412808067,2.230525934578025e-05,53.25702531615711,3.914e+51,2.255244243189274,3.263857477803819e-05,7.135e+46
55.05,0.1523,3.966e+51,55.05089254245151,64/LOGS/profile36,77.82448454573004,1.041e-07,49.96621948775571,0.5426584089452898,56.95187853948353,5.6100000000000006e+51,2.50400332587998,2.15894894740495e-05,55.111786182861614,4.032e+51,2.253970326703977,3.0850456088336367e-05,3.0320000000000003e+46
56.94,0.1446,4.11e+51,56.94189299153972,65/LOGS/profile45,96.3656397498853,5.268e-08,51.36468994282508,0.5630218480267317,58.94817496977287,5.857e+51,2.5543050159620853,2.074876521203586e-05,57.00631154016709,4.183e+51,2.311671010751413,3.070033163670053e-05,6.606e+45
58.84,0.1395,4.24e+51,58.84255541145453,66/LOGS/profile24,99.99732188312352,3.277e-10,53.706368573501216,0.573754727183917,60.94708392922293,6.117e+51,2.635456221454677,2.0585186111543776e-05,58.90753524505682,4.3130000000000005e+51,2.382072911894669,2.895837603491731e-05,3.415e+43
60.74,0.1381,4.388e+51,60.73906795536022,67/LOGS/profile36,117.28653627470943,1.933e-10,51.58394902824331,0.6530458498620926,62.94248381277422,6.371e+51,2.6913791661073674,2.006430008777801e-05,60.80933131584511,4.468e+51,2.455219135792852,2.782825736273296e-05,2.513e+43
62.62,0.1311,4.5080000000000005e+51,62.61594263806825,68/LOGS/profile36,0.0,0.0,55.39429102643686,0.6369593359897303,64.93581328094163,6.645000000000001e+51,2.748251423275978,1.963781449050916e-05,62.6870685431866,4.591e+51,2.501272159088645,2.7631827147190595e-05,0.0
64.5,0.1256,4.571e+51,64.50361965177183,69/LOGS/profile49,0.0,0.0,51.65643626495444,0.678302711302356,66.9317064326443,6.884000000000001e+51,2.8181333621013085,3.0561946840951815e-05,64.57764823186282,4.661e+51,2.565020288289132,3.0561946840951815e-05,0.0
66.36,0.1242,4.702e+51,66.35899589448607,70/LOGS/profile34,0.0,0.0,57.23230954037891,0.6967443058577782,68.925091514068,7.125e+51,2.851949106745831,1.869515592497141e-05,66.43728397280563,4.795e+51,2.592596825550712,2.55353474175598e-05,0.0
68.22,0.1231,4.928e+51,68.21510749896795,71/LOGS/profile27,0.0,0.0,60.51974716768336,0.7330819220567264,70.93143104590521,7.399000000000001e+51,2.862817156932276,1.830859416768365e-05,68.29693179536396,5.018e+51,2.6110379147073086,2.456413397322464e-05,0.0
70.06,0.1203,5.0760000000000005e+51,70.06183661847724,72/LOGS/profile29,0.0,0.0,59.104011039572256,0.7365518302394337,72.92685375416985,7.648e+51,2.8847082021421224,1.7903012639176385e-05,70.1479273455759,5.172e+51,2.6286209316059206,2.401748112295973e-05,0.0
71.93,0.117,5.2110000000000004e+51,71.92516418542672,73/LOGS/profile31,0.0,0.0,62.78977186726621,0.7742941344403459,74.91664473721582,7.927e+51,2.9287179124718428,1.7590550799580356e-05,72.01101825864669,5.31e+51,2.665872979031935,2.398807741587104e-05,0.0
73.84,0.1128,5.297e+51,73.8352498601045,74/LOGS/profile32,0.0,0.0,59.85921612050036,0.8306165697470145,76.9171659079988,8.185e+51,3.0246136180834275,1.7206237779570333e-05,73.92839844288751,5.401e+51,2.775022846777237,2.225244893739597e-05,0.0
75.67,0.1089,5.3700000000000004e+51,75.66614097331323,75/LOGS/profile32,0.0,0.0,61.5580078819077,0.8455944743087355,78.91629251798432,8.431e+51,3.046175108482764,1.6843217281057527e-05,75.75990289702256,5.471e+51,2.780876716637047,2.143219678075523e-05,0.0
4.432,0.3162,2.921e+50,4.983955656801873,76/LOGS/profile52,141.4081687164141,0.0002782,2.9525668102115064,1.4605604992006835,4.999521876684241,3.0180000000000003e+50,1.5345153826537623,0.0005108739055314,4.985299930825587,2.941e+50,1.5345153826537623,0.0005108739055314,2.46e+51
6.344,0.332,4.828e+50,6.961758944669169,77/LOGS/profile83,85.91442036962496,0.0006743,4.7453071063648045,1.1409586149322972,6.998895864640838,5.092e+50,1.1950415565557626,0.0007364111950309,6.974321399503268,4.939e+50,1.1950415565557626,0.0007364111950309,2.976e+51
8.241,0.3486,6.965e+50,8.935458037373076,78/LOGS/profile68,74.99058136761771,0.0007159,6.344402127305498,1.0830768593970237,8.998236017459153,7.458000000000001e+50,1.3118746951175546,0.0004627619540621,8.953423702394012,7.139e+50,1.3118746951175546,0.0004627619540621,3.9950000000000004e+51
10.18,0.3802,9.333e+50,10.904456097130671,79/LOGS/profile96,74.54948597641872,0.0008443,7.98198153091634,0.9781456073322344,10.996797258501925,1.0130000000000001e+51,1.1055161115778742,0.0008081905692028,10.926983597578587,9.571e+50,1.1055161115778742,0.0008081905692028,5.483e+51
12.18,0.4209,1.162e+51,12.85616137659034,80/LOGS/profile35,53.0924988111837,0.0009515,9.851594057828686,0.7354441695510722,12.996797635849118,1.293e+51,1.114219046630613,0.00093277059214,12.876929394473212,1.186e+51,0.9762008922595844,0.00093277059214,7.15e+51
14.15,0.4234,1.411e+51,14.815683662855363,81/LOGS/profile39,55.96290701474618,0.0007016,11.55234470596838,0.8043492864928542,14.99587141208344,1.587e+51,1.208872098765048,0.0009029816437921,14.856367282062095,1.4590000000000001e+51,1.090095694564153,0.0009029816437921,7.485e+51
16.15,0.4471,1.66e+51,16.760192257891006,82/LOGS/profile66,52.21885535144983,0.0004834,13.029430323410947,0.7221370521883417,16.992891777048552,1.904e+51,1.2963270564037377,0.0009659975188538,16.794254053824588,1.7040000000000002e+51,1.1533542689975107,0.0009659975188538,8.850000000000001e+51
18.18,0.4676,1.925e+51,18.706640268786785,83/LOGS/profile51,56.419559407319845,0.0003803,14.331252983851549,0.6814767426691215,18.99094064798579,2.2360000000000002e+51,1.3728670879332237,0.0009812022667009,18.74977469587799,1.984e+51,1.2344508022817942,0.0009812022667009,8.871e+51
20.2,0.4689,2.191e+51,20.63917421172673,84/LOGS/profile66,59.67539326406116,0.0001362,14.434215655399278,1.1363196138448617,20.990950295301424,2.599e+51,1.4592497160718714,0.0009626359184205,20.704896992300128,2.284e+51,1.3110702138121064,0.0009626359184205,7.751000000000001e+51
22.25,0.4732,2.4680000000000002e+51,22.576203848144267,85/LOGS/profile86,57.412867298510086,0.0001772,18.232707956533066,0.7567837833625017,22.99028712221768,2.965e+51,1.5340061327134191,0.0009318550708432,22.633042756791948,2.552e+51,1.3719340010205752,0.0009318550708432,6.104000000000001e+51
24.24,0.4689,2.8110000000000002e+51,24.54034811010655,86/LOGS/profile80,69.27730162645479,0.000182,19.23060665880809,0.7396978142614518,24.988481653542934,3.356e+51,1.5913265471107885,0.0008498393935175,24.55972442756387,2.8440000000000002e+51,1.4238965059818682,0.0008498393935175,5.2110000000000004e+51
26.2,0.4478,3.055e+51,26.450157306995457,87/LOGS/profile74,72.70356898084898,0.0001441,21.095857539708177,0.7744255298772469,26.98646498479858,3.7430000000000004e+51,1.6755000151596535,0.0004925647625172,26.51073804672845,3.153e+51,1.5114416435133082,0.0004925647625172,4.0080000000000005e+51
28.15,0.4274,3.305e+51,28.377081296452147,88/LOGS/profile99,72.72674965288229,0.0001072,23.553932101059747,0.8975711451626822,28.985488253793847,4.102e+51,1.7454596571239236,0.0007494296778909,28.442611948306663,3.413e+51,1.575699346811437,0.0007494296778909,3.378e+51
30.12,0.4149,3.6180000000000004e+51,30.30225614815364,89/LOGS/profile87,64.90152336482214,0.000171,24.724377502771844,0.7052273618058241,30.983443399422697,4.537e+51,1.8050162157414376,0.0007175052410921,30.35139708630097,3.704e+51,1.6223038651341748,0.0007175052410921,2.481e+51
32.07,0.4007,3.898e+51,32.22933804040544,90/LOGS/profile100,69.89115720500314,0.0001214,24.46572880366584,0.7659259265259968,32.979907790043704,4.909e+51,1.8459285376211425,0.0007160137494877,32.25593205840557,3.948e+51,1.643507587667518,0.0007160137494877,1.978e+51
35.95,0.3757,4.432e+51,36.06100057152637,92/LOGS/profile14,57.69965387494998,1.45e-05,31.85600752082993,6.423051155420853,36.9770377204421,5.7180000000000006e+51,6.423324081877307,0.0006228132699747,36.09685275246287,4.501e+51,6.423324081877307,0.0006228132699747,1.15e+51
37.86,0.3619,4.697e+51,37.96597444186058,93/LOGS/profile82,84.59392505413321,5.309e-05,26.36861137080672,1.102314572590407,38.97485697552033,6.134000000000001e+51,2.0283773707043093,0.000592624451058,38.001975897390906,4.767e+51,1.817092048867029,0.000592624451058,1.01e+51
41.7,0.3378,5.238e+51,41.77109799955773,95/LOGS/profile99,72.31137441995529,1.436e-05,31.14862885075766,3.771496200818248,42.96790244926804,7.004e+51,3.771496200818248,0.0007911846930685,41.81058520745026,5.318e+51,3.771496200818248,0.0007911846930685,6.299e+50
45.53,0.3094,5.767e+51,45.57807774718472,97/LOGS/profile56,45.80823600210394,0.0004482,40.83698523899255,0.4514600905684883,46.96492056741257,7.888000000000001e+51,2.262457500795494,5.964008992341876e-05,45.62695015078395,5.869e+51,2.039642134593548,6.954400491494811e-05,3.912e+50
47.42,0.305,6.031e+51,47.472198983333776,98/LOGS/profile52,77.36958926358156,6.33e-05,42.41150383738412,0.7779794728356141,48.96187744759462,8.327000000000001e+51,2.3112340132662488,4.38181749700666e-05,47.52563932770895,6.143e+51,2.0889072476750763,6.688408025638062e-05,4.067e+50
49.33,0.2916,6.245e+51,49.3682245029886,99/LOGS/profile33,175.55268031183726,3.027e-07,44.43885618408193,1.9322244359833896,50.95936204671999,8.745e+51,2.382905868956932,4.227302618054528e-05,49.41921144694458,6.353e+51,2.1383035977652898,6.377886540028289e-05,2.2400000000000003e+50
51.21,0.2784,6.487e+51,51.235182867328845,100/LOGS/profile38,44.562482095740044,0.0001325,46.1729811561464,0.585069521758494,52.95559225498729,9.178e+51,2.4089707154315705,4.08681882651798e-05,51.28829876929296,6.600000000000001e+51,2.1498915639363414,6.308064351048634e-05,1.7660000000000001e+50
53.09,0.2757,6.792e+51,53.11782525800394,101/LOGS/profile38,89.76630337486245,5.56e-09,47.50356425097014,2.559194039279099,54.95465511666705,9.693e+51,2.559194039279099,4.015055363199866e-05,53.174326819942046,6.914000000000001e+51,2.559194039279099,6.177268877264855e-05,1.6330000000000001e+50
54.99,0.2651,7.011e+51,55.01328667251784,102/LOGS/profile41,166.86685004336994,5.585e-07,49.24166341254406,1.785139596822325,56.95098365378429,1.011e+52,2.5078424687456464,3.862747132114859e-05,55.07552664134516,7.146e+51,2.264882822042584,5.8302712258004473e-05,1.1430000000000001e+50
